T,218,822
T,88,822
T,42,822
X,44,B,218,1028
M,66,S,130,822
X,62,B,88,913
M,66,S,42,822
M,54,B,261,874
X,66,S,42,822
A,67,S,102,830
T,102,830
M,54,B,159,874
X,67,S,102,830
A,68,B,64,910
A,69,B,167,937
A,70,B,280,856
A,71,S,30,1031
A,72,B,280,934
A,73,S,106,889
T,106,889
M,69,B,61,937
X,73,S,106,889
A,74,B,153,800
M,69,B,127,937
X,71,S,30,1031
A,75,B,169,1115
A,76,S,110,980
T,110,980
M,75,B,59,1115
X,76,S,110,980
A,77,B,88,1045
A,78,B,374,1285
A,79,S,208,1369
M,72,B,217,934
A,80,S,229,1104
T,229,1104
M,78,B,145,1285
X,80,S,229,1104
X,79,S,208,1369
A,81,B,8,1425
A,82,B,325,1405
M,74,B,152,800
A,83,B,394,1276
X,83,B,394,1276
M,45,B,82,1639
A,84,S,75,1684
X,84,S,75,1684
A,85,B,91,1622
A,86,S,125,1861
X,86,S,125,1861
A,87,B,88,1479
X,69,B,127,937
X,68,B,64,910
A,88,B,4,1788
M,72,B,341,934
X,75,B,59,1115
X,46,B,295,852
A,89,B,41,1658
A,90,S,191,1995
M,85,B,91,1147
A,91,S,301,1007
T,4,1007
T,41,1007
T,82,1007
T,88,1007
T,8,1007
T,78,1007
X,88,B,4,1788
M,91,S,297,1007
X,89,B,41,1658
M,91,S,256,1007
X,45,B,82,1639
M,91,S,174,1007
X,87,B,88,1479
M,91,S,86,1007
X,81,B,8,1425
M,91,S,78,1007
M,82,B,247,1405
X,91,S,78,1007
X,82,B,247,1405
A,92,S,9,1112
T,9,1112
M,78,B,136,1285
X,92,S,9,1112
M,54,B,159,1022
A,93,B,380,1055
M,90,S,191,1355
A,94,S,245,1029
T,136,1029
T,91,1029
T,18,1029
X,78,B,136,1285
M,94,S,109,1029
X,85,B,91,1147
M,94,S,18,1029
M,93,B,362,1055
X,94,S,18,1029
A,95,S,235,1023
T,235,1023
M,93,B,127,1055
X,95,S,235,1023
A,96,S,104,1016
T,104,1016
M,93,B,23,1055
X,96,S,104,1016
M,54,B,319,897
A,97,B,19,966
A,98,B,58,994
M,90,S,255,1000
T,23,1000
T,88,1000
X,93,B,23,1055
M,90,S,232,1000
X,77,B,88,1045
M,90,S,144,1000
M,90,S,55,927
T,55,927
M,98,B,3,994
X,90,S,55,927
A,99,B,11,1148
A,100,B,299,1183
A,101,B,147,1094
A,102,S,278,1327
A,103,S,337,1054
T,299,1054
T,11,1054
T,27,1054
X,100,B,299,1183
M,103,S,38,1054
X,99,B,11,1148
M,103,S,27,1054
M,101,B,120,1094
X,103,S,27,1054
A,104,S,396,1021
T,120,1021
X,101,B,120,1094
M,104,S,276,1021
A,105,B,91,778
M,102,S,278,885
T,3,885
T,19,885
T,256,885
X,98,B,3,994
M,102,S,275,885
X,97,B,19,966
M,102,S,256,885
M,72,B,85,934
X,102,S,256,885
A,106,S,290,866
T,85,866
T,205,866
X,72,B,85,934
M,106,S,205,866
M,54,B,114,897
X,106,S,205,866
A,107,B,12,832
M,104,S,300,885
T,114,885
X,54,B,114,897
M,104,S,186,885
A,108,S,88,880
A,109,S,13,805
T,13,805
M,70,B,267,856
X,109,S,13,805
A,110,S,149,859
A,111,B,107,795
A,112,B,145,765
X,108,S,88,880
X,110,S,149,859
A,113,B,137,896
T,137,885
X,113,B,137,896
M,104,S,49,885
A,114,S,328,851
T,267,851
X,70,B,267,856
M,114,S,61,851
A,115,S,58,718
T,12,718
T,46,718
X,107,B,12,832
M,115,S,46,718
M,74,B,106,800
X,115,S,46,718
A,116,B,273,584
X,114,S,61,851
A,117,B,384,600
A,118,S,299,826
A,119,B,235,733
A,120,S,322,717
T,106,717
T,107,717
T,109,717
X,74,B,106,800
M,120,S,216,717
X,111,B,107,795
M,120,S,109,717
M,48,B,152,793
X,120,S,109,717
A,121,B,398,896
T,299,826
T,49,885
M,121,B,99,896
X,118,S,299,826
M,121,B,50,896
X,104,S,49,885
X,119,B,235,733
A,122,B,288,761
A,123,S,244,719
T,50,719
T,152,719
T,42,719
X,121,B,50,896
M,123,S,194,719
X,48,B,152,793
M,123,S,42,719
M,59,B,160,779
X,123,S,42,719
A,124,B,113,623
A,125,S,357,905
A,126,S,59,919
X,29,B,323,716
X,126,S,59,919
A,127,S,345,997
A,128,S,364,790
A,129,B,256,637
X,105,B,91,778
A,130,S,340,715
T,160,715
T,180,715
X,59,B,160,779
M,130,S,180,715
M,56,B,40,769
X,130,S,180,715
M,127,S,397,757
T,40,757
T,145,757
T,212,757
X,56,B,40,769
M,127,S,357,757
X,112,B,145,765
M,127,S,212,757
M,122,B,76,761
X,127,S,212,757
M,125,S,50,922
M,128,S,92,790
A,131,S,287,763
A,132,S,58,657
T,58,657
M,122,B,18,761
X,132,S,58,657
A,133,B,344,837
T,287,763
T,57,790
M,133,B,57,837
X,131,S,287,763
X,133,B,57,837
M,128,S,35,790
A,134,S,107,894
A,135,S,117,828
M,116,B,207,651
A,136,S,65,804
M,136,S,355,804
A,137,S,369,788
A,138,B,163,572
M,116,B,207,651
A,139,S,382,799
A,140,B,281,695
X,138,B,163,572
A,141,B,23,681
M,122,B,208,715
X,116,B,207,651
A,142,S,327,692
T,247,692
T,80,692
X,43,B,247,753
M,142,S,80,692
M,122,B,128,715
X,142,S,80,692
A,143,S,122,968
A,144,S,13,850
A,145,B,28,548
A,146,S,391,746
A,147,B,167,831
T,167,746
X,147,B,167,831
M,146,S,224,746
A,148,B,254,565
A,149,S,132,777
X,128,S,35,790
A,150,B,235,751
T,224,746
M,150,B,11,751
X,146,S,224,746
A,151,B,56,745
M,151,B,394,644
X,151,B,394,644
M,135,S,102,828
A,152,S,126,697
T,11,697
T,115,697
X,150,B,11,751
M,152,S,115,697
M,122,B,13,715
X,152,S,115,697
X,134,S,107,894
A,153,S,53,753
M,148,B,254,781
T,53,753
T,132,777
M,148,B,201,781
X,153,S,53,753
M,148,B,69,781
X,149,S,132,777
X,144,S,13,850
A,154,S,232,816
A,155,B,3,834
T,3,788
X,155,B,3,834
M,137,S,366,788
X,140,B,281,695
A,156,S,260,874
A,157,S,100,859
M,129,B,256,742
M,137,S,366,788
A,158,B,310,766
M,141,B,23,673
M,156,S,260,874
A,159,S,66,914
M,158,B,310,645
A,160,B,74,558
X,156,S,260,874
A,161,S,68,693
T,68,693
M,148,B,1,781
X,161,S,68,693
M,139,S,208,885
A,162,B,334,716
A,163,B,41,875
T,41,788
X,163,B,41,875
M,137,S,325,788
A,164,B,51,573
M,159,S,66,914
M,135,S,102,815
M,154,S,232,816
A,165,B,85,868
T,85,788
X,165,B,85,868
M,137,S,240,788
A,166,S,385,916
A,167,B,119,876
T,119,788
X,167,B,119,876
M,137,S,121,788
X,154,S,232,816
A,168,B,313,875
T,121,788
T,192,804
M,168,B,192,875
X,137,S,121,788
X,168,B,192,875
M,136,S,163,804
M,164,B,51,623
M,122,B,13,715
X,143,S,122,968
M,139,S,208,885
A,169,B,289,628
X,139,S,208,885
A,170,B,361,682
X,166,S,385,916
A,171,B,316,906
T,163,804
T,102,815
T,51,859
M,171,B,153,906
X,136,S,163,804
M,171,B,51,906
X,135,S,102,815
X,171,B,51,906
M,157,S,49,859
X,159,S,66,914
A,172,B,28,864
T,28,859
X,172,B,28,864
M,157,S,21,859
X,125,S,50,922
A,173,S,105,742
T,1,742
T,104,742
X,148,B,1,781
M,173,S,104,742
M,129,B,152,742
X,173,S,104,742
A,174,B,304,757
A,175,S,105,742
T,105,742
M,174,B,199,757
X,175,S,105,742
A,176,S,345,977
M,176,S,304,977
M,176,S,304,773
X,145,B,28,548
M,176,S,283,828
X,157,S,21,859
M,164,B,281,623
A,177,S,279,763
X,124,B,113,623
A,178,B,96,779
T,96,763
X,178,B,96,779
M,177,S,183,763
A,179,B,143,607
M,176,S,77,828
M,129,B,152,742
A,180,S,17,756
T,17,756
M,174,B,182,757
X,180,S,17,756
A,181,B,332,555
A,182,B,141,650
A,183,B,187,639
A,184,B,283,746
A,185,S,314,799
A,186,B,381,756
X,141,B,23,673
X,177,S,183,763
A,187,S,202,995
A,188,B,193,839
T,193,799
X,188,B,193,839
M,185,S,121,799
X,176,S,77,828
A,189,S,36,836
X,117,B,384,600
A,190,B,227,789
A,191,S,250,953
A,192,S,248,677
T,227,677
T,21,677
X,190,B,227,789
M,192,S,21,677
M,174,B,161,757
X,192,S,21,677
A,193,S,129,682
T,129,682
M,174,B,32,757
X,193,S,129,682
A,194,S,5,664
T,5,664
M,174,B,27,757
X,194,S,5,664
A,195,B,176,694
A,196,B,246,825
T,121,799
M,196,B,125,825
X,185,S,121,799
A,197,S,372,951
A,198,S,98,850
A,199,S,274,884
X,122,B,13,715
A,200,S,386,968
A,201,B,225,620
X,196,B,125,825
A,202,S,2,859
A,203,B,317,635
A,204,S,117,928
A,205,B,72,791
X,162,B,334,716
X,199,S,274,884
A,206,B,211,718
A,207,B,393,623
A,208,S,113,807
A,209,B,101,723
M,191,S,250,953
M,198,S,26,850
M,201,B,345,591
A,210,B,356,677
A,211,B,99,769
A,212,S,369,858
A,213,B,375,778
A,214,B,6,576
M,170,B,312,682
A,215,B,309,682
X,191,S,250,953
X,212,S,369,858
A,216,S,277,689
T,72,689
T,205,689
X,205,B,72,791
M,216,S,205,689
M,213,B,170,778
X,216,S,205,689
A,217,B,216,706
M,217,B,63,638
A,218,B,260,734
X,158,B,310,645
X,204,S,117,928
X,200,S,386,968
X,198,S,26,850
A,219,B,278,732
X,189,S,36,836
A,220,B,223,855
T,113,807
M,220,B,110,855
X,208,S,113,807
A,221,S,243,863
X,169,B,289,628
A,222,S,344,780
T,110,780
X,220,B,110,855
M,222,S,234,780
A,223,S,289,876
X,170,B,312,682
X,187,S,202,995
A,224,S,61,662
T,61,662
M,213,B,109,778
X,224,S,61,662
A,225,S,225,853
A,226,S,240,882
X,202,S,2,859
A,227,B,370,689
M,215,B,309,563
X,221,S,243,863
A,228,B,234,763
X,225,S,225,853
A,229,B,91,791
T,91,780
X,229,B,91,791
M,222,S,143,780
A,230,B,76,577
X,197,S,372,951
M,201,B,200,736
X,217,B,63,638
X,211,B,99,769
M,206,B,211,597
A,231,S,296,785
A,232,S,356,973
A,233,B,175,631
A,234,S,381,990
X,222,S,143,780
M,234,S,261,921
X,226,S,240,882
X,201,B,200,736
A,235,B,350,582
A,236,B,143,796
T,143,785
X,236,B,143,796
M,231,S,153,785
A,237,B,212,714
M,237,B,57,714
A,238,S,135,824
A,239,S,212,900
A,240,B,120,641
X,223,S,289,876
A,241,B,160,649
A,242,B,44,683
M,231,S,153,785
A,243,S,34,993
A,244,B,306,827
T,153,785
T,135,824
M,244,B,153,827
X,231,S,153,785
M,244,B,18,827
X,238,S,135,824
X,179,B,143,607
M,183,B,7,639
M,219,B,264,732
M,240,B,120,641
X,174,B,27,757
A,245,S,346,841
M,234,S,87,921
A,246,S,368,999
A,247,B,295,610
A,248,B,375,906
T,346,841
T,29,900
M,248,B,29,906
X,245,S,346,841
X,248,B,29,906
M,239,S,183,900
M,206,B,211,952
T,183,900
T,28,921
M,206,B,28,952
X,239,S,183,900
X,206,B,28,952
M,234,S,59,921
A,249,B,102,652
M,227,B,220,689
M,249,B,38,667
X,234,S,59,921
M,227,B,57,689
A,250,S,350,852
X,243,S,34,993
A,251,B,212,772
A,252,B,100,797
A,253,S,268,835
A,254,B,13,871
T,13,835
X,254,B,13,871
M,253,S,255,835
M,214,B,169,576
A,255,B,85,789
A,256,B,135,702
X,232,S,356,973
A,257,S,260,832
A,258,B,16,712
A,259,B,254,652
M,257,S,285,838
A,260,B,340,812
A,261,B,172,587
A,262,B,330,898
T,255,835
T,75,838
M,262,B,75,898
X,253,S,255,835
X,262,B,75,898
M,257,S,210,838
M,257,S,210,838
M,257,S,210,838
A,263,S,205,731
T,18,731
T,187,731
X,244,B,18,827
M,263,S,187,731
M,260,B,153,812
X,263,S,187,731
A,264,B,310,935
T,210,838
T,100,852
M,264,B,100,935
X,257,S,210,838
X,264,B,100,935
M,250,S,250,852
A,265,S,147,719
T,147,719
M,260,B,6,812
X,265,S,147,719
A,266,B,381,733
A,267,S,377,886
A,268,S,360,715
T,6,715
T,100,715
T,85,715
T,109,715
T,60,715
X,260,B,6,812
M,268,S,354,715
X,252,B,100,797
M,268,S,254,715
X,255,B,85,789
M,268,S,169,715
X,213,B,109,778
M,268,S,60,715
M,251,B,152,772
X,268,S,60,715
A,269,B,331,654
A,270,S,26,770
T,26,770
M,251,B,126,772
X,270,S,26,770
A,271,S,244,907
A,272,B,102,572
A,273,S,278,942
X,250,S,250,852
A,274,S,280,887
A,275,S,119,861
A,276,S,301,823
X,246,S,368,999
X,258,B,16,712
A,277,S,195,886
X,267,S,377,886
A,278,B,343,741
X,207,B,393,623
A,279,B,47,671
A,280,B,290,772
M,276,S,301,823
A,281,S,346,871
A,282,B,239,782
A,283,S,220,877
X,164,B,281,623
A,284,S,106,852
X,274,S,280,887
A,285,B,174,680
A,286,B,343,796
A,287,S,294,944
A,288,B,50,897
T,50,823
X,288,B,50,897
M,276,S,251,823
X,276,S,251,823
A,289,S,236,981
A,290,B,341,651
A,291,S,122,893
A,292,B,176,946
T,106,852
T,70,861
M,292,B,70,946
X,284,S,106,852
X,292,B,70,946
M,275,S,49,861
A,293,B,372,784
M,287,S,236,944
A,294,B,370,693
M,283,S,387,877
A,295,B,389,738
A,296,S,52,942
A,297,B,193,755
A,298,B,119,830
A,299,B,273,641
A,300,S,83,892
X,296,S,52,942
X,273,S,278,942
A,301,S,71,943
A,302,B,215,713
A,303,S,305,809
T,119,809
X,298,B,119,830
M,303,S,186,809
A,304,B,171,597
X,277,S,195,886
A,305,B,124,858
T,124,809
X,305,B,124,858
M,303,S,62,809
A,306,S,197,875
M,297,B,193,755
A,307,S,11,790
T,11,790
M,286,B,332,796
X,307,S,11,790
A,308,S,321,912
M,287,S,236,944
A,309,S,177,890
A,310,S,212,806
A,311,S,197,778
T,197,778
M,286,B,135,796
X,311,S,197,778
A,312,S,132,953
A,313,S,329,967
X,230,B,76,577
A,314,B,172,866
T,172,806
X,314,B,172,866
M,310,S,40,806
A,315,B,61,731
X,313,S,329,967
A,316,B,252,863
T,40,806
T,62,809
T,49,861
M,316,B,212,863
X,310,S,40,806
M,316,B,150,863
X,303,S,62,809
M,316,B,101,863
X,275,S,49,861
M,289,S,172,788
T,101,788
T,71,788
X,316,B,101,863
M,289,S,71,788
M,286,B,64,796
X,289,S,71,788
X,261,B,172,587
A,317,S,398,886
A,318,S,46,758
T,46,758
M,286,B,18,796
X,318,S,46,758
X,237,B,57,714
A,319,B,190,821
A,320,B,372,910
T,346,871
T,26,875
M,320,B,26,910
X,281,S,346,871
X,320,B,26,910
M,306,S,171,875
A,321,B,43,744
A,322,B,313,760
X,210,B,356,677
A,323,B,365,633
A,324,B,236,906
T,171,875
T,65,877
M,324,B,65,906
X,306,S,171,875
X,324,B,65,906
M,283,S,322,877
X,182,B,141,650
A,325,B,202,966
T,202,877
X,325,B,202,966
M,283,S,120,877
X,186,B,381,756
A,326,S,20,884
M,319,B,190,821
M,302,B,359,713
X,301,S,71,943
A,327,B,331,641
A,328,B,90,733
M,272,B,102,893
T,102,877
X,272,B,102,893
M,283,S,18,877
X,319,B,190,821
A,329,S,120,825
X,309,S,177,890
X,228,B,234,763
X,271,S,244,907
A,330,S,98,764
T,18,764
T,80,764
X,286,B,18,796
M,330,S,80,764
M,293,B,292,784
X,330,S,80,764
M,287,S,27,787
M,312,S,132,953
A,331,S,237,956
A,332,B,45,684
X,295,B,389,738
A,333,B,227,656
A,334,B,269,652
A,335,B,378,789
T,27,787
M,335,B,351,789
X,287,S,27,787
A,336,B,70,782
X,209,B,101,723
A,337,S,366,709
T,351,709
T,15,709
X,335,B,351,789
M,337,S,15,709
M,293,B,277,784
X,337,S,15,709
A,338,B,167,845
T,120,825
M,338,B,47,845
X,329,S,120,825
A,339,S,194,904
M,312,S,132,758
T,47,758
T,85,758
X,338,B,47,845
M,312,S,85,758
M,293,B,192,784
X,312,S,85,758
A,340,B,242,684
A,341,S,74,821
M,308,S,321,716
T,192,716
T,129,716
X,293,B,192,784
M,308,S,129,716
M,282,B,110,782
X,308,S,129,716
A,342,S,31,810
X,332,B,45,684
A,343,B,227,635
A,344,S,240,768
T,110,768
T,70,768
T,60,768
X,282,B,110,782
M,344,S,130,768
X,336,B,70,782
M,344,S,60,768
M,251,B,66,772
X,344,S,60,768
A,345,S,222,849
A,346,B,346,805
A,347,B,376,660
X,181,B,332,555
M,290,B,85,597
A,348,S,364,719
T,346,719
T,18,719
X,346,B,346,805
M,348,S,18,719
M,251,B,48,772
X,348,S,18,719
M,317,S,398,886
X,283,S,18,877
A,349,S,279,892
A,350,S,63,897
A,351,B,246,732
A,352,S,276,867
A,353,S,296,876
M,278,B,343,738
X,352,S,276,867
M,341,S,220,689
T,48,689
T,172,689
X,251,B,48,772
M,341,S,172,689
M,280,B,118,772
X,341,S,172,689
A,354,S,310,885
A,355,B,111,824
T,31,810
M,355,B,80,824
X,342,S,31,810
A,356,S,366,932
A,357,B,359,872
T,222,849
M,357,B,137,872
X,345,S,222,849
A,358,S,330,999
X,322,B,313,760
A,359,B,47,617
A,360,B,337,695
M,358,S,330,999
M,360,B,337,695
X,350,S,63,897
A,361,S,185,743
T,137,743
T,48,743
X,357,B,137,872
M,361,S,48,743
M,355,B,32,824
X,361,S,48,743
X,299,B,273,641
X,331,S,237,956
A,362,S,72,814
T,32,814
X,355,B,32,824
M,362,S,40,814
A,363,S,124,683
T,118,683
T,6,683
X,280,B,118,772
M,363,S,6,683
M,297,B,187,755
X,363,S,6,683
X,356,S,366,932
A,364,S,381,827
M,339,S,194,791
A,365,S,243,737
T,187,737
T,56,737
X,297,B,187,755
M,365,S,56,737
M,184,B,227,746
X,365,S,56,737
A,366,S,293,920
M,362,S,310,729
T,227,729
T,43,729
T,40,729
X,184,B,227,746
M,362,S,83,729
X,321,B,43,744
M,362,S,40,729
M,129,B,112,742
X,362,S,40,729
A,367,S,374,725
T,112,725
T,262,725
X,129,B,112,742
M,367,S,262,725
M,278,B,81,738
X,367,S,262,725
A,368,B,367,831
T,194,791
T,173,827
M,368,B,173,831
X,339,S,194,791
X,368,B,173,831
M,364,S,208,827
A,369,S,16,977
A,370,B,363,549
M,266,B,381,733
X,235,B,350,582
A,371,S,112,726
T,81,726
T,31,726
X,278,B,81,738
M,371,S,31,726
M,218,B,229,734
X,371,S,31,726
A,372,S,375,879
X,323,B,365,633
A,373,S,7,947
A,374,S,178,982
M,214,B,169,576
A,375,S,363,814
A,376,S,277,973
X,374,S,178,982
M,354,S,139,885
A,377,B,54,696
X,353,S,296,876
X,334,B,269,652
A,378,S,350,801
A,379,B,193,754
X,347,B,376,660
A,380,S,314,994
X,377,B,54,696
M,351,B,5,732
A,381,B,103,560
M,327,B,331,641
M,300,S,83,892
A,382,B,254,734
X,227,B,57,689
M,328,B,81,733
A,383,S,75,953
A,384,S,203,978
M,360,B,337,882
T,337,801
X,360,B,337,882
M,378,S,13,801
A,385,B,159,609
A,386,B,386,739
A,387,S,277,825
A,388,B,253,605
X,380,S,314,994
A,389,S,198,974
X,266,B,381,733
A,390,B,157,872
T,13,801
T,144,814
M,390,B,144,872
X,378,S,13,801
X,390,B,144,872
M,375,S,219,814
A,391,B,234,790
A,392,B,329,676
X,327,B,331,641
X,364,S,208,827
A,393,S,138,964
M,358,S,330,807
A,394,B,213,785
X,358,S,330,807
X,359,B,47,617
X,203,B,317,635
A,395,S,128,784
T,128,784
M,391,B,106,790
X,395,S,128,784
A,396,B,98,688
A,397,B,281,632
X,290,B,85,597
M,240,B,120,604
X,366,S,293,920
A,398,S,373,955
M,375,S,38,814
A,399,B,268,837
T,38,814
T,230,825
M,399,B,230,837
X,375,S,38,814
X,399,B,230,837
M,387,S,47,825
X,398,S,373,955
A,400,B,224,875
T,47,825
M,400,B,177,875
X,387,S,47,825
A,401,S,192,921
A,402,B,332,634
A,403,S,66,955
M,328,B,169,770
M,383,S,126,953
X,328,B,169,770
A,404,S,273,802
T,177,802
X,400,B,177,875
M,404,S,96,802
A,405,B,267,726
A,406,B,270,587
A,407,S,35,987
A,408,B,221,797
X,214,B,169,576
A,409,S,382,987
A,410,B,298,803
T,96,802
M,410,B,202,803
X,404,S,96,802
M,241,B,160,649
A,411,B,352,873
A,412,B,240,909
T,240,879
X,412,B,240,909
M,372,S,135,879
A,413,S,191,967
A,414,S,297,959
X,240,B,120,604
A,415,B,217,958
T,135,879
T,20,884
T,62,885
M,415,B,82,958
X,372,S,135,879
M,415,B,62,958
X,326,S,20,884
X,415,B,62,958
M,354,S,77,885
X,317,S,398,886
A,416,S,276,901
A,417,S,260,852
T,260,852
M,411,B,92,873
X,417,S,260,852
X,183,B,7,639
M,302,B,233,938
T,77,885
T,83,892
T,73,892
M,302,B,156,938
X,354,S,77,885
M,302,B,73,938
X,300,S,83,892
X,302,B,73,938
M,349,S,206,892
A,418,B,265,866
A,419,S,154,849
T,92,849
T,62,849
X,411,B,92,873
M,419,S,62,849
M,418,B,203,866
X,419,S,62,849
A,420,S,359,842
T,203,842
X,418,B,203,866
M,420,S,156,842
A,421,B,180,778
A,422,S,68,802
T,68,802
M,410,B,134,803
X,422,S,68,802
A,423,S,107,937
A,424,S,361,701
T,134,701
T,221,701
T,6,701
X,410,B,134,803
M,424,S,227,701
X,408,B,221,797
M,424,S,6,701
M,391,B,100,790
X,424,S,6,701
A,425,B,16,918
T,16,842
X,425,B,16,918
M,420,S,140,842
A,426,S,81,948
A,427,S,121,909
A,428,B,212,769
A,429,S,56,875
M,340,B,398,937
T,140,842
T,56,875
T,202,892
M,340,B,258,937
X,420,S,140,842
M,340,B,202,937
X,429,S,56,875
X,340,B,202,937
M,349,S,4,892
A,430,S,286,985
A,431,B,196,825
M,241,B,160,649
A,432,B,260,953
T,4,892
T,122,893
T,134,901
M,432,B,256,953
X,349,S,4,892
M,432,B,134,953
X,291,S,122,893
X,432,B,134,953
M,416,S,142,901
A,433,S,86,887
M,414,S,297,932
M,384,S,155,753
T,155,753
M,431,B,41,825
X,384,S,155,753
A,434,B,157,691
A,435,S,125,973
A,436,B,52,841
A,437,B,277,671
X,389,S,198,974
X,269,B,331,654
M,430,S,267,985
A,438,B,18,937
T,18,887
X,438,B,18,937
M,433,S,68,887
M,369,S,320,977
M,403,S,66,856
A,439,S,374,843
A,440,S,222,995
X,435,S,125,973
M,383,S,104,953
A,441,B,243,683
M,430,S,267,786
T,52,786
T,41,786
T,100,786
X,436,B,52,841
M,430,S,215,786
X,431,B,41,825
M,430,S,174,786
X,391,B,100,790
M,430,S,74,786
A,442,S,217,845
A,443,S,160,840
M,401,S,192,921
A,444,B,157,857
T,74,786
T,83,840
M,444,B,83,857
X,430,S,74,786
X,444,B,83,857
M,443,S,77,840
M,397,B,322,633
A,445,B,167,675
A,446,B,215,920
T,77,840
T,138,843
M,446,B,138,920
X,443,S,77,840
X,446,B,138,920
M,439,S,236,843
A,447,S,173,800
A,448,S,118,830
A,449,B,290,907
T,173,800
T,117,830
M,449,B,117,907
X,447,S,173,800
X,449,B,117,907
M,448,S,1,830
A,450,S,257,877
M,450,S,257,877
A,451,S,221,838
A,452,S,338,774
T,213,774
T,125,774
X,394,B,213,785
M,452,S,125,774
M,421,B,55,778
X,452,S,125,774
A,453,B,252,742
M,397,B,322,588
X,428,B,212,769
A,454,B,143,705
A,455,S,260,743
T,55,743
T,193,743
X,421,B,55,778
M,455,S,205,743
X,379,B,193,754
M,455,S,12,743
A,456,S,66,749
X,454,B,143,705
A,457,B,68,758
T,12,743
T,56,749
M,457,B,56,758
X,455,S,12,743
X,457,B,56,758
M,456,S,10,749
A,458,B,288,634
A,459,B,272,836
T,10,749
T,1,830
M,459,B,262,836
X,456,S,10,749
M,459,B,261,836
