T,2,371
T,138,378
M,58,B,138,396
X,52,S,2,371
X,58,B,138,396
M,57,S,1,378
M,57,S,1,450
M,56,S,303,464
X,45,B,15,324
A,59,B,303,322
A,60,S,286,376
A,61,S,159,366
M,57,S,1,450
X,61,S,159,366
A,62,B,343,257
X,36,B,65,282
X,56,S,303,464
X,23,B,348,247
M,20,B,354,362
M,57,S,1,333
T,1,333
M,20,B,353,362
X,57,S,1,333
A,63,B,51,378
T,51,376
X,63,B,51,378
M,60,S,235,376
M,60,S,71,376
A,64,B,83,291
A,65,B,35,377
T,35,376
X,65,B,35,377
M,60,S,36,376
A,66,S,146,330
T,146,330
M,20,B,207,362
X,66,S,146,330
X,62,B,343,257
A,67,S,52,476
A,68,S,36,460
X,67,S,52,476
X,40,B,365,284
A,69,S,147,452
M,68,S,147,460
A,70,S,294,402
A,71,S,112,471
A,72,S,30,316
T,30,316
M,20,B,177,362
X,72,S,30,316
M,60,S,36,376
X,34,B,212,227
M,70,S,294,390
A,73,B,162,373
M,20,B,177,362
A,74,S,150,354
T,150,354
M,73,B,12,373
X,74,S,150,354
A,75,B,230,295
A,76,B,292,284
M,20,B,353,362
A,77,S,341,366
T,12,366
X,73,B,12,373
M,77,S,329,366
A,78,B,202,403
T,202,366
X,78,B,202,403
M,77,S,127,366
M,64,B,381,291
A,79,S,282,396
X,54,B,216,324
X,79,S,282,396
A,80,B,4,396
T,4,366
X,80,B,4,396
M,77,S,123,366
A,81,B,300,296
X,70,S,294,390
M,81,B,40,296
A,82,B,71,266
A,83,S,186,364
A,84,B,260,301
M,59,B,303,387
T,186,364
T,117,366
M,59,B,117,387
X,83,S,186,364
X,59,B,117,387
M,77,S,6,366
A,85,S,310,414
M,71,S,198,469
A,86,B,372,361
X,77,S,6,366
A,87,B,1,367
A,88,B,361,416
T,36,376
T,310,414
M,88,B,325,416
X,60,S,36,376
M,88,B,15,416
X,85,S,310,414
X,86,B,372,361
A,89,S,270,501
M,84,B,13,301
X,89,S,270,501
A,90,B,93,426
A,91,B,362,449
A,92,S,257,459
X,90,B,93,426
M,33,B,86,480
T,86,452
X,33,B,86,480
M,69,S,61,452
M,69,S,61,452
A,93,S,184,402
T,184,402
M,91,B,178,449
X,93,S,184,402
X,68,S,147,460
M,55,B,322,358
A,94,B,308,436
A,95,S,100,518
X,87,B,1,367
A,96,B,37,485
T,37,452
X,96,B,37,485
M,69,S,24,452
X,75,B,230,295
M,71,S,184,469
A,97,S,205,533
A,98,S,55,547
A,99,B,14,413
A,100,B,215,467
T,24,452
T,191,459
M,100,B,191,467
X,69,S,24,452
X,100,B,191,467
M,92,S,66,459
M,20,B,109,362
M,31,B,159,262
A,101,S,122,508
A,102,B,384,518
T,66,459
T,184,469
T,122,508
T,12,518
M,102,B,318,518
X,92,S,66,459
M,102,B,134,518
X,71,S,184,469
M,102,B,12,518
X,101,S,122,508
X,102,B,12,518
M,95,S,88,518
M,97,S,296,533
A,103,S,143,432
T,143,432
M,91,B,35,449
X,103,S,143,432
A,104,S,297,511
A,105,B,82,539
T,82,511
X,105,B,82,539
M,104,S,215,511
A,106,B,385,371
A,107,S,247,522
X,107,S,247,522
X,95,S,88,518
M,98,S,344,547
M,81,B,40,296
M,99,B,150,349
A,108,B,210,546
T,210,511
X,108,B,210,546
M,104,S,5,511
A,109,B,63,509
X,31,B,159,262
M,98,S,184,583
A,110,S,2,529
A,111,S,145,651
X,91,B,35,449
A,112,B,41,491
A,113,B,366,423
A,114,S,21,647
A,115,B,393,570
T,5,511
T,2,529
T,296,533
M,115,B,388,570
X,104,S,5,511
M,115,B,386,570
X,110,S,2,529
M,115,B,90,570
X,97,S,296,533
X,98,S,184,583
A,116,B,255,506
A,117,B,54,584
A,118,B,217,571
M,111,S,36,736
X,114,S,21,647
A,119,S,156,691
A,120,B,322,636
M,55,B,322,358
A,121,B,370,552
A,122,S,392,762
A,123,B,268,695
T,156,691
M,123,B,112,695
X,119,S,156,691
X,81,B,40,296
A,124,B,173,772
T,36,736
T,137,762
M,124,B,137,772
X,111,S,36,736
X,124,B,137,772
M,122,S,255,762
X,122,S,255,762
M,120,B,170,792
A,125,B,123,938
A,126,S,179,765
T,123,765
T,56,765
X,125,B,123,938
M,126,S,56,765
M,120,B,114,792
X,126,S,56,765
M,121,B,370,552
M,99,B,237,349
X,118,B,217,571
A,127,S,227,677
T,114,677
T,112,677
X,120,B,114,792
M,127,S,113,677
X,123,B,112,695
M,127,S,1,677
M,117,B,111,664
A,128,B,42,555
M,117,B,111,664
M,116,B,364,506
M,117,B,111,664
M,127,S,281,797
X,128,B,42,555
M,106,B,385,371
M,82,B,35,266
A,129,S,177,676
A,130,S,376,653
T,111,653
X,117,B,111,664
M,130,S,265,653
M,113,B,366,423
A,131,S,112,527
T,90,527
T,22,527
X,115,B,90,570
M,131,S,22,527
M,121,B,348,552
X,131,S,22,527
A,132,B,346,542
M,129,S,177,676
A,133,S,104,632
A,134,S,129,612
M,130,S,306,653
A,135,S,122,664
X,134,S,129,612
A,136,S,193,525
T,193,525
M,121,B,155,552
X,136,S,193,525
M,127,S,244,797
A,137,S,183,570
A,138,B,237,478
A,139,B,397,418
A,140,B,375,539
A,141,S,234,607
A,142,B,99,471
X,55,B,322,358
A,143,B,130,499
M,132,B,190,542
A,144,S,360,553
A,145,S,250,716
A,146,B,49,605
T,49,553
X,146,B,49,605
M,144,S,311,553
A,147,S,392,613
M,88,B,356,416
A,148,S,46,698
A,149,B,201,421
A,150,B,248,424
X,150,B,248,424
A,151,B,130,414
A,152,B,79,415
A,153,S,331,589
X,138,B,237,478
M,141,S,121,630
A,154,S,180,646
A,155,B,324,533
A,156,B,177,443
X,129,S,177,676
A,157,S,78,526
T,78,526
M,121,B,77,552
X,157,S,78,526
A,158,S,20,496
T,20,496
M,121,B,57,552
X,158,S,20,496
A,159,B,43,387
X,127,S,244,797
M,139,B,397,628
T,311,553
T,86,570
M,139,B,86,628
X,144,S,311,553
X,139,B,86,628
M,137,S,97,570
A,160,B,167,526
A,161,S,103,574
A,162,S,315,605
A,163,B,115,491
A,164,B,24,600
T,24,570
X,164,B,24,600
M,137,S,73,570
A,165,B,87,557
A,166,B,163,424
A,167,B,282,511
A,168,B,299,456
M,162,S,214,516
T,87,516
T,57,516
T,70,516
X,165,B,87,557
M,162,S,127,516
X,121,B,57,552
M,162,S,70,516
M,132,B,120,542
X,162,S,70,516
A,169,S,72,490
T,72,490
M,132,B,48,542
X,169,S,72,490
A,170,S,86,576
X,152,B,79,415
A,171,B,1,413
X,116,B,364,506
A,172,B,299,429
X,141,S,121,630
A,173,S,383,475
T,48,475
T,335,475
X,132,B,48,542
M,173,S,335,475
M,140,B,40,539
X,173,S,335,475
M,148,S,39,596
A,174,S,296,508
T,40,508
T,256,508
X,140,B,40,539
M,174,S,256,508
M,155,B,68,533
X,174,S,256,508
X,167,B,282,511
A,175,B,65,391
X,133,S,104,632
X,175,B,65,391
A,176,B,221,534
A,177,B,202,404
A,178,B,71,613
T,71,570
X,178,B,71,613
M,137,S,2,570
X,130,S,306,653
A,179,B,230,610
T,2,570
T,103,574
T,86,576
T,39,589
M,179,B,228,610
X,137,S,2,570
M,179,B,125,610
X,161,S,103,574
M,179,B,39,610
X,170,S,86,576
X,179,B,39,610
M,153,S,292,589
A,180,S,347,707
A,181,B,6,447
M,172,B,299,429
A,182,S,289,588
A,183,B,188,581
M,180,S,347,615
A,184,B,173,494
A,185,B,210,659
T,210,588
X,185,B,210,659
M,182,S,79,588
A,186,B,377,473
A,187,S,81,591
A,188,B,380,450
X,112,B,41,491
X,145,S,250,716
A,189,B,9,456
A,190,S,377,582
M,172,B,299,429
A,191,S,393,633
A,192,S,348,590
A,193,S,218,666
M,187,S,261,673
A,194,B,242,564
M,182,S,79,588
M,166,B,163,424
A,195,S,202,544
T,188,544
T,14,544
X,183,B,188,581
M,195,S,14,544
M,194,B,228,564
X,195,S,14,544
A,196,B,92,424
A,197,B,187,525
X,147,S,392,613
A,198,B,112,520
A,199,S,276,653
M,20,B,109,584
T,109,582
X,20,B,109,584
M,190,S,268,582
X,184,B,173,494
M,182,S,116,588
A,200,B,22,460
A,201,B,218,644
T,218,582
X,201,B,218,644
M,190,S,50,582
A,202,B,57,432
A,203,B,119,512
X,199,S,276,653
M,182,S,329,695
A,204,B,125,419
M,187,S,297,673
M,193,S,296,666
M,135,S,122,664
A,205,B,359,453
A,206,B,253,604
T,50,582
T,203,589
M,206,B,203,604
X,190,S,50,582
X,206,B,203,604
M,153,S,89,589
X,46,B,311,288
A,207,B,123,555
M,205,B,359,642
T,89,589
T,270,590
M,205,B,270,642
X,153,S,89,589
X,205,B,270,642
M,192,S,78,590
A,208,S,138,520
T,138,520
M,194,B,90,564
X,208,S,138,520
A,209,B,148,571
M,189,B,59,456
X,166,B,163,424
A,210,B,104,504
A,211,S,64,519
T,64,519
M,209,B,84,571
X,211,S,64,519
A,212,S,75,493
T,75,493
M,209,B,9,571
X,212,S,75,493
M,160,B,167,526
A,213,B,125,479
A,214,S,108,638
M,213,B,263,571
A,215,B,195,434
A,216,B,27,597
T,27,590
X,216,B,27,597
M,192,S,51,590
M,155,B,270,533
M,94,B,308,436
M,191,S,393,633
X,180,S,347,615
X,143,B,130,499
A,217,S,285,534
T,9,534
T,263,534
T,13,534
X,209,B,9,571
M,217,S,276,534
X,213,B,263,571
M,217,S,13,534
M,194,B,77,564
X,217,S,13,534
A,218,S,370,731
M,109,B,63,509
A,219,B,52,659
T,51,590
T,1,596
M,219,B,1,659
X,192,S,51,590
X,219,B,1,659
M,148,S,38,596
A,220,S,263,572
A,221,S,258,539
T,77,539
T,123,539
X,194,B,77,564
M,221,S,181,539
X,207,B,123,555
M,221,S,58,539
X,187,S,297,673
A,222,B,266,452
M,163,B,69,491
A,223,S,237,626
X,82,B,35,266
A,224,S,37,497
T,37,497
M,176,B,184,534
X,224,S,37,497
A,225,S,86,520
T,86,520
M,176,B,98,534
X,225,S,86,520
M,154,S,180,522
T,98,522
T,82,522
X,176,B,98,534
M,154,S,82,522
M,155,B,188,533
X,154,S,82,522
A,226,S,136,529
T,136,529
M,155,B,52,533
X,226,S,136,529
M,159,B,62,387
A,227,S,187,574
A,228,S,185,609
A,229,S,363,672
X,188,B,380,450
A,230,B,241,595
T,58,539
T,183,572
M,230,B,183,595
X,221,S,58,539
X,230,B,183,595
M,220,S,80,572
A,231,S,268,680
A,232,S,183,621
A,233,S,33,520
T,33,520
M,155,B,19,533
X,233,S,33,520
A,234,S,33,694
M,142,B,98,455
M,222,B,266,452
A,235,S,319,707
A,236,B,106,386
M,193,S,379,537
X,148,S,38,596
X,202,B,57,432
M,94,B,308,511
X,197,B,187,525
A,237,B,219,491
X,210,B,104,504
A,238,B,319,477
A,239,S,259,572
M,218,S,370,731
A,240,S,240,652
M,84,B,13,579
T,13,537
X,84,B,13,579
M,193,S,366,537
A,241,S,227,495
T,19,495
T,167,495
T,41,495
X,155,B,19,533
M,241,S,208,495
X,160,B,167,526
M,241,S,41,495
M,198,B,71,520
X,241,S,41,495
A,242,B,301,563
T,301,537
X,242,B,301,563
M,193,S,65,537
A,243,S,233,496
T,71,496
T,119,496
T,43,496
X,198,B,71,520
M,243,S,162,496
X,203,B,119,512
M,243,S,43,496
M,94,B,265,511
X,243,S,43,496
X,156,B,177,443
M,222,B,26,563
T,26,537
X,222,B,26,563
M,193,S,39,537
A,244,B,59,521
A,245,B,392,409
A,246,S,20,665
A,247,S,227,540
A,248,B,252,532
A,249,B,381,514
A,250,B,4,511
M,191,S,393,633
X,228,S,185,609
A,251,S,180,678
A,252,B,333,389
A,253,B,373,396
X,159,B,62,387
X,214,S,108,638
X,251,S,180,678
X,229,S,363,672
X,171,B,1,413
A,254,B,210,391
A,255,S,353,592
A,256,S,300,656
A,257,B,388,381
A,258,B,80,482
A,259,B,8,599
T,8,537
X,259,B,8,599
M,193,S,31,537
X,193,S,31,537
M,172,B,78,429
A,260,B,83,534
M,246,S,20,693
A,261,B,68,526
X,237,B,219,491
A,262,S,228,628
A,263,S,28,498
T,28,498
M,260,B,55,534
X,263,S,28,498
M,186,B,350,473
X,218,S,370,731
A,264,B,19,507
M,238,B,241,477
A,265,S,76,575
A,266,B,235,559
T,227,540
M,266,B,8,559
X,247,S,227,540
X,182,S,329,695
M,231,S,268,659
M,88,B,356,416
A,267,B,155,511
A,268,B,400,636
T,80,572
T,259,572
T,61,574
M,268,B,320,636
X,220,S,80,572
M,268,B,61,636
X,239,S,259,572
X,268,B,61,636
M,227,S,126,574
A,269,B,352,466
X,186,B,350,473
X,235,S,319,707
A,270,B,209,610
T,126,574
T,76,575
T,7,592
M,270,B,83,610
X,227,S,126,574
M,270,B,7,610
X,265,S,76,575
X,270,B,7,610
M,255,S,346,592
A,271,S,399,741
A,272,S,101,500
T,8,500
T,55,500
T,38,500
X,266,B,8,559
M,272,S,93,500
X,260,B,55,534
M,272,S,38,500
M,248,B,214,532
X,272,S,38,500
A,273,S,314,552
A,274,S,23,511
T,23,511
M,248,B,191,532
X,274,S,23,511
A,275,S,236,486
T,191,486
T,45,486
X,248,B,191,532
M,275,S,45,486
M,261,B,23,526
X,275,S,45,486
A,276,B,112,487
A,277,B,34,495
A,278,B,363,527
X,271,S,399,741
X,191,S,393,633
A,279,S,31,520
T,31,520
M,278,B,332,527
X,279,S,31,520
A,280,S,91,692
X,135,S,122,664
A,281,S,343,653
A,282,B,114,601
T,114,552
X,282,B,114,601
M,273,S,200,552
M,276,B,112,469
A,283,B,271,452
A,284,B,62,406
A,285,B,142,504
X,234,S,33,694
A,286,B,330,527
M,245,B,392,409
A,287,B,173,599
T,173,552
X,287,B,173,599
M,273,S,27,552
M,240,S,338,652
X,281,S,343,653
A,288,B,348,536
M,262,S,228,471
T,228,471
M,288,B,120,536
X,262,S,228,471
A,289,B,54,402
A,290,B,391,555
T,27,552
M,290,B,364,555
X,273,S,27,552
A,291,B,263,447
A,292,S,386,691
M,238,B,182,477
A,293,S,399,505
T,364,505
T,35,505
X,290,B,364,555
M,293,S,35,505
M,288,B,85,536
X,293,S,35,505
A,294,B,85,613
T,85,592
X,294,B,85,613
M,255,S,261,592
A,295,S,146,495
T,85,495
T,61,495
X,288,B,85,536
M,295,S,61,495
M,278,B,271,527
X,295,S,61,495
M,232,S,127,684
M,246,S,139,693
M,284,B,285,406
A,296,S,351,507
T,271,507
T,80,507
X,278,B,271,527
M,296,S,80,507
M,286,B,250,527
X,296,S,80,507
A,297,S,271,514
T,250,514
T,21,514
X,286,B,250,527
M,297,S,21,514
M,261,B,2,526
X,297,S,21,514
A,298,S,349,650
X,204,B,125,419
M,177,B,202,583
M,253,B,373,396
X,280,S,91,692
A,299,B,266,517
A,300,S,350,735
A,301,S,307,719
M,149,B,201,608
T,201,592
X,149,B,201,608
M,255,S,60,592
A,302,S,334,756
M,302,S,374,756
A,303,S,298,697
A,304,S,17,529
T,17,529
M,177,B,185,583
X,304,S,17,529
A,305,B,303,450
X,244,B,59,521
A,306,B,344,633
T,60,592
T,237,626
M,306,B,284,633
X,255,S,60,592
M,306,B,47,633
X,223,S,237,626
A,307,S,356,574
T,47,574
T,185,574
X,306,B,47,633
M,307,S,309,574
X,177,B,185,583
M,307,S,124,574
X,302,S,374,756
A,308,S,108,491
T,2,491
T,106,491
X,261,B,2,526
M,308,S,106,491
M,299,B,160,517
X,308,S,106,491
A,309,S,24,526
M,298,S,182,457
T,160,457
T,22,457
X,299,B,160,517
M,298,S,22,457
M,249,B,359,514
X,298,S,22,457
A,310,B,114,594
T,24,526
T,90,574
M,310,B,90,594
X,309,S,24,526
X,310,B,90,594
M,307,S,34,574
A,311,S,306,519
A,312,S,118,539
A,313,B,16,503
M,231,S,268,656
A,314,S,371,535
A,315,B,315,392
X,232,S,127,684
A,316,B,28,526
T,28,519
X,316,B,28,526
M,311,S,278,519
X,311,S,278,519
A,317,S,329,467
T,329,467
M,249,B,30,514
X,317,S,329,467
M,314,S,317,535
A,318,B,64,596
T,64,535
X,318,B,64,596
M,314,S,253,535
M,301,S,183,719
M,257,B,333,597
T,253,535
T,80,539
M,257,B,80,597
X,314,S,253,535
X,257,B,80,597
M,312,S,38,539
A,319,B,71,487
A,320,S,73,506
T,30,506
T,43,506
X,249,B,30,514
M,320,S,43,506
M,94,B,222,511
X,320,S,43,506
M,189,B,59,567
T,38,539
M,189,B,21,567
X,312,S,38,539
A,321,B,222,418
A,322,B,236,421
X,284,B,285,406
A,323,B,364,508
X,256,S,300,656
A,324,B,281,556
A,325,B,118,400
A,326,S,141,711
A,327,S,95,703
A,328,B,159,605
T,34,574
M,328,B,125,605
X,307,S,34,574
A,329,S,275,643
A,330,S,8,602
T,8,602
M,328,B,117,605
X,330,S,8,602
A,331,B,370,462
M,269,B,42,466
M,276,B,112,469
M,172,B,22,683
T,22,643
X,172,B,22,683
M,329,S,253,643
A,332,S,182,640
A,333,S,135,661
A,334,S,342,637
A,335,B,241,636
X,333,S,135,661
X,303,S,298,697
X,334,S,342,637
A,336,B,165,548
A,337,B,159,639
M,329,S,307,643
A,338,S,18,558
T,18,558
M,337,B,141,639
X,338,S,18,558
A,339,S,137,761
X,231,S,268,656
M,76,B,292,634
A,340,B,20,730
T,20,640
X,340,B,20,730
M,332,S,162,640
A,341,S,54,807
A,342,S,117,570
T,117,570
M,337,B,24,639
X,342,S,117,570
A,343,S,17,625
T,17,625
M,337,B,7,639
X,343,S,17,625
X,327,S,95,703
A,344,S,212,803
X,289,B,54,402
A,345,S,24,667
A,346,B,76,616
A,347,S,157,737
A,348,B,27,459
X,99,B,237,349
M,106,B,75,573
A,349,S,14,714
X,300,S,350,735
A,350,B,303,512
A,351,B,232,609
X,292,S,386,691
A,352,B,110,574
A,353,S,327,599
T,7,599
T,241,599
T,79,599
X,337,B,7,639
M,353,S,320,599
X,335,B,241,636
M,353,S,79,599
M,76,B,213,634
X,353,S,79,599
X,350,B,303,512
A,354,B,10,625
X,339,S,137,761
X,301,S,183,719
M,254,B,363,701
T,162,640
T,201,643
M,254,B,201,701
X,332,S,162,640
X,254,B,201,701
M,329,S,106,643
X,341,S,54,807
M,329,S,106,589
T,106,589
M,76,B,107,634
X,329,S,106,589
X,323,B,364,508
X,246,S,139,693
A,355,B,142,591
M,344,S,220,803
A,356,B,92,658
T,92,652
X,356,B,92,658
M,240,S,246,652
M,240,S,263,652
A,357,S,146,625
T,107,625
T,10,625
X,76,B,107,634
M,357,S,39,625
X,354,B,10,625
M,357,S,29,625
X,345,S,24,667
A,358,B,62,478
X,215,B,195,434
A,359,S,290,736
A,360,S,261,674
X,313,B,16,503
M,41,B,117,279
A,361,S,345,628
M,168,B,299,670
T,29,625
T,270,628
M,168,B,270,670
X,357,S,29,625
X,168,B,270,670
M,361,S,75,628
A,362,B,316,577
A,363,S,222,620
A,364,S,194,671
A,365,B,27,525
X,319,B,71,487
A,366,B,39,533
X,364,S,194,671
A,367,S,226,546
T,76,546
T,150,546
X,346,B,76,616
M,367,S,150,546
M,351,B,82,609
X,367,S,150,546
M,358,B,178,523
A,368,B,84,456
X,331,B,370,462
A,369,B,19,678
T,19,620
X,369,B,19,678
M,363,S,203,620
M,321,B,222,698
T,203,620
T,19,628
M,321,B,19,698
X,363,S,203,620
X,321,B,19,698
M,361,S,56,628
M,361,S,56,528
T,56,528
M,351,B,26,609
X,361,S,56,528
A,370,B,334,510
X,344,S,220,803
M,106,B,31,481
A,371,B,150,614
A,372,B,175,649
M,326,S,299,711
X,347,S,157,737
A,373,S,185,565
T,175,565
T,10,565
X,372,B,175,649
M,373,S,10,565
M,371,B,140,614
X,373,S,10,565
M,326,S,299,711
A,374,S,206,597
T,140,597
T,26,597
T,40,597
X,371,B,140,614
M,374,S,66,597
X,351,B,26,609
M,374,S,40,597
M,328,B,77,605
X,374,S,40,597
X,151,B,130,414
A,375,B,198,629
X,326,S,299,711
X,109,B,63,509
M,349,S,209,714
X,240,S,263,652
A,376,B,57,546
A,377,B,115,522
A,378,B,87,644
A,379,S,382,755
A,380,S,291,749
A,381,B,26,663
X,359,S,290,736
X,94,B,222,511
A,382,S,381,820
M,380,S,291,810
A,383,B,184,516
A,384,S,239,793
M,382,S,215,820
M,360,S,261,592
T,26,592
T,87,592
T,148,592
X,381,B,26,663
M,360,S,235,592
X,378,B,87,644
M,360,S,148,592
M,375,B,50,629
X,360,S,148,592
A,385,S,335,650
X,349,S,209,714
A,386,B,263,458
M,379,S,382,786
M,385,S,232,650
X,385,S,232,650
A,387,S,173,897
A,388,S,41,878
M,382,S,78,820
A,389,S,157,910
A,390,S,284,868
A,391,S,272,621
T,50,621
X,375,B,50,629
M,391,S,222,621
X,387,S,173,897
A,392,B,56,567
A,393,S,103,727
X,388,S,41,878
M,253,B,257,464
X,384,S,239,793
X,181,B,6,447
A,394,S,210,766
A,395,B,262,541
M,391,S,272,621
A,396,S,66,570
T,66,570
M,328,B,11,605
X,396,S,66,570
A,397,B,189,501
M,380,S,304,764
A,398,B,65,513
M,380,S,304,628
A,399,B,75,480
A,400,S,115,733
A,401,S,148,622
A,402,B,376,516
M,401,S,51,622
A,403,B,329,587
A,404,B,3,592
A,405,B,79,517
A,406,B,214,475
A,407,B,195,578
A,408,S,234,632
X,400,S,115,733
A,409,S,25,531
T,11,531
T,3,531
T,11,531
X,328,B,11,605
M,409,S,14,531
X,404,B,3,592
M,409,S,11,531
M,355,B,131,591
X,409,S,11,531
A,410,B,328,555
M,392,B,56,567
M,390,S,266,868
M,393,S,75,727
M,379,S,336,611
M,389,S,157,752
X,380,S,304,628
A,411,S,58,708
X,401,S,51,622
X,402,B,376,516
A,412,B,194,575
A,413,B,305,656
T,305,611
X,413,B,305,656
M,379,S,31,611
A,414,S,324,650
X,382,S,78,820
A,415,S,4,699
A,416,B,228,484
A,417,B,78,500
A,418,S,371,616
A,419,B,153,502
A,420,S,62,679
M,408,S,234,591
T,131,591
X,355,B,131,591
M,408,S,103,591
A,421,S,128,700
M,414,S,324,650
X,391,S,272,621
A,422,S,240,704
X,406,B,214,475
A,423,B,209,414
M,411,S,111,708
A,424,S,14,761
M,390,S,266,868
A,425,B,55,670
T,55,591
X,425,B,55,670
M,408,S,48,591
A,426,S,394,756
A,427,S,27,542
T,27,542
M,403,B,302,587
X,427,S,27,542
A,428,S,122,747
X,315,B,315,392
A,429,B,306,465
A,430,B,126,666
T,48,591
T,31,611
T,47,616
M,430,B,78,666
X,408,S,48,591
M,430,B,47,666
X,379,S,31,611
X,430,B,47,666
M,418,S,324,616
M,386,B,35,458
A,431,S,13,717
A,432,B,34,605
A,433,B,231,503
M,362,B,71,452
A,434,S,293,647
M,390,S,390,868
X,419,B,153,502
M,389,S,43,752
A,435,B,237,495
A,436,B,191,550
A,437,B,357,521
A,438,B,265,638
T,265,616
X,438,B,265,638
M,418,S,59,616
A,439,B,227,690
T,59,616
T,168,647
M,439,B,168,690
X,418,S,59,616
X,439,B,168,690
M,434,S,125,647
X,383,B,184,516
A,440,S,227,539
T,34,539
T,193,539
X,432,B,34,605
M,440,S,193,539
M,403,B,109,587
X,440,S,193,539
M,390,S,52,868
X,392,B,56,567
X,393,S,75,727
A,441,B,347,529
A,442,S,148,635
M,336,B,165,548
A,443,S,105,525
T,105,525
M,403,B,4,587
X,443,S,105,525
A,444,S,256,766
X,421,S,128,700
X,390,S,52,868
A,445,B,264,557
X,200,B,22,460
X,422,S,240,704
X,415,S,4,699
A,446,S,225,529
T,4,529
T,195,529
T,26,529
X,403,B,4,587
M,446,S,221,529
X,407,B,195,578
M,446,S,26,529
M,412,B,168,575
X,446,S,26,529
A,447,B,215,535
A,448,B,67,519
M,285,B,142,668
T,142,635
X,285,B,142,668
M,442,S,6,635
X,399,B,75,480
A,449,B,369,544
A,450,B,383,686
T,6,635
T,125,647
T,252,650
M,450,B,377,686
X,442,S,6,635
M,450,B,252,686
X,434,S,125,647
X,450,B,252,686
M,414,S,72,650
X,417,B,78,500
A,451,S,333,678
M,428,S,122,747
A,452,B,113,449
A,453,B,388,632
M,420,S,62,627
T,62,627
M,453,B,326,632
X,420,S,62,627
M,426,S,394,584
T,326,584
X,453,B,326,632
M,426,S,68,584
A,454,B,18,549
M,414,S,72,565
T,72,565
M,412,B,96,575
X,414,S,72,565
A,455,B,308,470
X,411,S,111,708
A,456,B,142,443
A,457,S,345,533
T,96,533
T,110,533
T,21,533
T,118,533
X,412,B,96,575
M,457,S,249,533
X,352,B,110,574
M,457,S,139,533
X,189,B,21,567
M,457,S,118,533
M,445,B,146,557
X,457,S,118,533
A,458,S,210,514
T,146,514
T,64,514
X,445,B,146,557
M,458,S,64,514
M,324,B,217,556
X,458,S,64,514
X,389,S,43,752
X,410,B,328,555
A,459,B,288,585
T,68,584
M,459,B,220,585
X,426,S,68,584
A,460,B,130,532
A,461,B,83,534
X,376,B,57,546
