T,64,338
X,422,B,80,364
M,429,S,161,338
X,418,B,16,362
M,429,S,145,338
X,406,B,81,342
M,429,S,64,338
M,237,B,41,341
X,429,S,64,338
A,430,B,8,321
M,427,S,252,373
A,431,S,49,349
A,432,S,155,297
T,41,297
T,114,297
X,237,B,41,341
M,432,S,114,297
M,413,B,13,338
X,432,S,114,297
X,331,B,78,322
A,433,B,238,244
M,395,B,57,328
A,434,B,27,247
A,435,B,377,255
A,436,S,69,292
T,13,292
T,56,292
X,413,B,13,338
M,436,S,56,292
M,391,B,325,337
X,436,S,56,292
A,437,S,225,330
T,225,330
M,391,B,100,337
X,437,S,225,330
A,438,S,247,353
M,290,S,65,428
X,360,B,158,331
A,439,S,339,300
T,100,300
T,57,300
T,70,300
T,112,300
X,391,B,100,337
M,439,S,239,300
X,395,B,57,328
M,439,S,182,300
X,179,B,70,327
M,439,S,112,300
M,416,B,104,323
X,439,S,112,300
A,440,S,350,304
T,104,304
T,177,304
T,8,304
T,61,304
X,416,B,104,323
M,440,S,246,304
X,387,B,177,321
M,440,S,69,304
X,430,B,8,321
M,440,S,61,304
M,247,B,268,319
X,440,S,61,304
A,441,S,236,356
X,320,S,85,439
A,442,S,18,414
A,443,S,131,345
A,444,S,353,421
A,445,S,390,349
A,446,B,348,270
X,444,S,353,421
X,347,B,52,270
A,447,S,296,420
A,448,B,397,236
M,421,S,348,495
A,449,S,70,348
M,389,B,35,282
X,445,S,390,349
M,446,B,348,270
X,361,B,26,268
A,450,B,140,256
A,451,S,254,310
T,254,310
M,247,B,14,319
X,451,S,254,310
A,452,B,247,343
A,453,B,97,279
A,454,S,280,380
M,424,S,201,409
A,455,S,398,404
M,447,S,296,420
M,447,S,355,408
A,456,B,101,295
X,334,B,61,319
X,434,B,27,247
A,457,B,348,295
M,380,B,156,381
T,131,345
T,25,348
M,380,B,25,381
X,443,S,131,345
X,380,B,25,381
M,449,S,45,348
A,458,S,383,424
A,459,S,196,312
T,196,312
M,452,B,51,343
X,459,S,196,312
X,290,S,65,428
A,460,S,204,354
M,335,S,77,438
A,461,S,195,401
A,462,B,298,338
A,463,S,145,448
M,278,B,199,264
